step,simulation_time,joint_1_rad,joint_2_rad,joint_3_rad,joint_4_rad,joint_5_rad,joint_6_rad,joint_7_rad,eef_x,eef_y,eef_z,reward,done
119,5.999999999999561,0.2332121953766217,0.43900536311796,0.20910594934966764,-2.4382143193285497,-1.0962622628856133,1.6539650532613674,2.5853556928659263,-0.1940722606649577,-0.004275006267997414,1.0108928902969017,0.005250503348045665,False
120,6.049999999999556,0.23998059692302223,0.44562589322787666,0.21461172340806048,-2.4070051034275726,-1.06336884010975,1.6425885809001586,2.611995877910077,-0.18943978759582414,0.004939660395528553,1.0126713234362656,0.005461254806309175,False
121,6.09999999999955,0.24623712967406697,0.43223415102958357,0.20655683345766068,-2.4002973236599985,-1.0972326207962861,1.6350414898872412,2.6406454124390044,-0.17751106753025445,0.004734585791182064,1.0212130438617035,0.005557119179662173,False
122,6.149999999999545,0.2486953750067608,0.4246456788028022,0.18187949709443615,-2.4096777919690573,-1.1436494441326983,1.6192465599055355,2.668862644033571,-0.17094880324688444,-0.008814702149497144,1.0288438342250066,0.005257773361293467,False
123,6.199999999999539,0.2547693022886338,0.4190141082398399,0.17805050392962637,-2.4070627626344736,-1.1940789368764397,1.611322687771016,2.703184660974344,-0.15959600331555468,-0.00974865618175036,1.0354432433480176,0.00533629972967109,False
124,6.249999999999534,0.25592393608776504,0.4241613656352707,0.1823525913797809,-2.4063138038814356,-1.1983354047299604,1.6303675496251857,2.72721064766728,-0.15810553304852165,-0.004557354124630944,1.031039568964851,0.005872138267569937,False
125,6.299999999999528,0.25235655147238234,0.4279249227802033,0.16419498958137152,-2.416281826307256,-1.2048479751305232,1.6567205728601468,2.720005057346282,-0.16052757920459265,-0.0118703537533906,1.024352870086946,0.006332253017170232,False
126,6.349999999999523,0.25176914199558037,0.41453284533957885,0.15959787934771397,-2.413737371769772,-1.1703776072009537,1.6771860187953151,2.714041424645567,-0.16209243359702952,-0.011024334740314404,1.0247295031415469,0.006193374327560816,False
127,6.399999999999517,0.24811350605061558,0.3967688893245694,0.16880038845359313,-2.395979472488695,-1.0869576447884772,1.7033057258605335,2.6964253474010653,-0.16459597622873803,0.0006593193082560372,1.0258071193416836,0.005988994461393017,False
128,6.449999999999512,0.24395561154362166,0.39614951609321186,0.16942699236951037,-2.3959122348129487,-1.0336785502700152,1.7232203356250606,2.6545646568513623,-0.17232119863505832,0.004363680069078793,1.0206084492936602,0.005968970023417786,False
129,6.499999999999506,0.24700093584705046,0.3968112874704968,0.18361435756219657,-2.3914024885141845,-1.0500456307356945,1.7374031034062576,2.6321014237645852,-0.1679550100031048,0.013553163147845493,1.0189624437486462,0.006444729077670845,False
130,6.549999999999501,0.25259580674177545,0.3811085090864579,0.20114249717020166,-2.3991254606585253,-1.1031119330947892,1.7460309842747586,2.6458273480687122,-0.15862975376996846,0.023777808720467558,1.0245013612828606,0.00648227938722042,False
131,6.599999999999495,0.25205971954876727,0.37421219751200174,0.21756641891036244,-2.4171825365541384,-1.1171868375062135,1.7636881536496718,2.6591704503538227,-0.16176832151298728,0.030473889317884403,1.0223030671009266,0.0064244304791641026,False
132,6.64999999999949,0.25036942519347954,0.360649222547887,0.23579457283984592,-2.448505188903782,-1.097416754037225,1.7804695116906513,2.64375230304684,-0.17558911316063364,0.035456866487173055,1.017960389485711,0.0058091792471398245,False
133,6.699999999999484,0.24938073661874266,0.3513264096239397,0.2441002634989992,-2.4880842660697313,-1.1161377792699747,1.7859611095208126,2.616098725380246,-0.18806001128359537,0.032087078236359215,1.014993244444513,0.005246298378926885,False
134,6.749999999999479,0.2475946974741762,0.3540819776347625,0.24260633644503715,-2.509927487159871,-1.18685881303023,1.8046430679288512,2.6149551250978513,-0.18593872828968436,0.029078327128297388,1.0107456855100683,0.005778922088155792,False
135,6.799999999999473,0.2430087737769197,0.36584831655640687,0.22781579632419288,-2.5328675720303484,-1.2136573301264726,1.8228872803270224,2.618478408096441,-0.19242952189884918,0.019281773215950315,1.0017537042825313,0.006140257490747696,False
136,6.849999999999468,0.23959867902764648,0.3737936464574114,0.21210616403000257,-2.527597383848232,-1.2092687332549827,1.8159935425115317,2.6221290455540895,-0.19297315229497217,0.010481084724553488,1.0004294853839628,0.0062449842492638095,False
137,6.899999999999462,0.23342212464067313,0.3777338478437862,0.20409166649272073,-2.5034384285515157,-1.1662170111334857,1.8122635193145098,2.613241785572354,-0.1899764700809052,0.008234821130561301,1.001925932201808,0.006364167492376202,False
138,6.949999999999457,0.22803717572353346,0.38555002472312633,0.19903111312506133,-2.4632752535564517,-1.1378331407746276,1.8061863776903218,2.600544545657827,-0.17886260926730807,0.01036760286255864,1.005042500391532,0.007022678250904955,False
139,6.999999999999451,0.2214394116160073,0.4048669665781958,0.18574261462710842,-2.4339750572942207,-1.1157611338579685,1.8114549271748017,2.616308766270279,-0.17260956546729217,0.007628950743017643,1.001629255623879,0.008009886277551479,False
140,7.049999999999446,0.21619870628938048,0.4115923015332653,0.18774465386097194,-2.4320673119246834,-1.0882445737775273,1.8341678626235296,2.626193573055838,-0.17645953511889761,0.010268038127208154,0.9949107465165355,0.008438381352040706,False
141,7.09999999999944,0.2109278416672171,0.41580563138276627,0.18142620455735922,-2.430408072930338,-1.102449813948365,1.850899288073088,2.637439452561957,-0.17382133366588093,0.008517444432400226,0.9919928520256062,0.009124157959691853,False
142,7.149999999999435,0.20915297125624238,0.4214781790770839,0.17744886315534011,-2.445912644206231,-1.121965670467083,1.8506554988405128,2.650525127924597,-0.17841760603200213,0.0025145514091278742,0.9883099301503463,0.009055893099827756,False
143,7.199999999999429,0.20563438379650867,0.42247074441289584,0.17344736346812684,-2.460476361413708,-1.1266134143224633,1.8524223979270396,2.632981475149798,-0.18500171200505394,-0.0028740869147755588,0.9858006582604651,0.008553557043648278,False
144,7.249999999999424,0.20502046292528175,0.4158305401245232,0.18199208440343348,-2.46688824580554,-1.1643439843973795,1.8544772709084525,2.6116039477796202,-0.18046190937482035,-0.0007774683510280572,0.9878690781826328,0.00884972213131954,False
145,7.299999999999418,0.2062606978629943,0.4144898609559212,0.19484614902081562,-2.4842405476009923,-1.188850973905833,1.8452448791543248,2.5921932681142783,-0.18430444744201646,0.0010866423789958335,0.9877420153949249,0.008424799534448388,False
146,7.349999999999413,0.20569566756481314,0.4266586832877932,0.20781299666330924,-2.4805092406815326,-1.220729620142117,1.8433890858128328,2.559475635416817,-0.1812768699345277,0.00602102437416864,0.9848997726901911,0.009161769458282275,False
147,7.399999999999407,0.19860924241961478,0.4365619954409431,0.2027504450399874,-2.482835347841679,-1.2055195573563493,1.8479658636384302,2.513946437642527,-0.18640417008408086,0.0016566920696977072,0.9797875813022625,0.009155813081855868,False
148,7.4499999999994015,0.19620223657296473,0.4391258756207571,0.19336000981954587,-2.479863611063094,-1.2094728579439034,1.8318845864629776,2.472533439076197,-0.18598540437846786,-0.005893162827870113,0.9817979921636898,0.008898469286610804,False
149,7.499999999999396,0.19207687575033439,0.44145869377065694,0.18232460177253088,-2.467219007329833,-1.2057663914414414,1.8216156457295702,2.443249246234973,-0.18141962889997076,-0.012130181538596657,0.9845389374513189,0.009036841268990514,False
150,7.5499999999993905,0.1866293946296511,0.4351346380009766,0.17908964502430572,-2.447809788588932,-1.1798993731558343,1.8142852757184786,2.3934591545895434,-0.17548489153367597,-0.013408791966596237,0.9898323587792067,0.009042045452881403,False
151,7.599999999999385,0.1890832989152558,0.42536384486651513,0.17841295765188803,-2.4312170981933305,-1.2122955909413955,1.7900262469900392,2.337865389340273,-0.16121688003360263,-0.013683997105746165,1.0008834789236716,0.00913568401278248,False
152,7.6499999999993795,0.18939516672261109,0.43387564414044066,0.1619565574943793,-2.424760640198168,-1.2319541363234083,1.7637292606723416,2.287094180358308,-0.15717317342191628,-0.024373675727860408,1.0047307521632693,0.00879385290956532,False
153,7.699999999999374,0.18593008766675903,0.4438950430973006,0.15487611061969878,-2.4005390606936325,-1.202879117786313,1.7513021504759794,2.2493689622297732,-0.1546144471350963,-0.028239315536012277,1.005561355162263,0.0088339746642155,False
154,7.7499999999993685,0.17973678375592503,0.45678386120760733,0.14804608573871117,-2.388691972878298,-1.1759931414507732,1.7596413548563559,2.2088093978281607,-0.15634221178375388,-0.030775348208021913,1.0006705763280521,0.00928389281789959,False
155,7.799999999999363,0.17646153934080913,0.4736288117961864,0.12999961859538248,-2.3905068429735086,-1.1514784392893376,1.7638622132211434,2.1852229733347253,-0.16550883574972786,-0.040107758937373714,0.9929096203071375,0.00905501303309069,False
156,7.8499999999993575,0.18274478134558653,0.4815659896609694,0.12684861245553294,-2.3743977625009256,-1.1207551488361303,1.7395280280462402,2.186795705950016,-0.16722899475414463,-0.040567453893377944,0.9943295986749836,0.008662717977101596,False
157,7.899999999999352,0.18631889829831014,0.4903171299366656,0.1304713914379192,-2.350771210683364,-1.0928948530055325,1.718348230841133,2.2116675410987474,-0.16462945996644635,-0.036611374822629564,0.9967964378519292,0.008752046412494706,False
158,7.9499999999993465,0.1908842433806565,0.5005483336840214,0.14792420036168902,-2.3443622550156817,-1.1185935401893203,1.71031169261262,2.2495127497592646,-0.1598596495095311,-0.028601109296997912,0.9952748081977731,0.009757919560964327,False
159,7.999999999999341,0.1982170298668723,0.5062518852947185,0.17799951170015155,-2.3754998369530296,-1.14107322444001,1.7077538092500337,2.2819341358220857,-0.17060210425243458,-0.01753016278071476,0.9888802597598657,0.009690719118682651,False
160,8.049999999999358,0.19846438490193705,0.49748063849383867,0.19499367085571676,-2.4021327455288985,-1.0939839820882542,1.7256990320858125,2.2957441126112634,-0.18861691220597263,-0.00971722109598977,0.9832414022094762,0.008362929372651163,False
161,8.099999999999374,0.1914923685376252,0.4870151717058293,0.19714875079262525,-2.406598005862509,-1.0061284358353288,1.7578022232899733,2.278893340736495,-0.20230611544419888,-0.0037150958147334767,0.9787435559113924,0.007348335948872631,False
162,8.149999999999391,0.18406887570348476,0.48044737459027387,0.17714290534831945,-2.3996318020807954,-0.9530324032432712,1.7778853441961537,2.253978826709489,-0.20529261893242137,-0.007493371958386966,0.9776479783363742,0.007100870284897611,False
163,8.199999999999408,0.1771622134751513,0.4697245182005177,0.15599746771033693,-2.4070871770850593,-0.9086306175183257,1.7827467746663193,2.218857204915437,-0.2124953497250482,-0.016428730024119084,0.9791581781015356,0.006161199185576757,False
164,8.249999999999424,0.17609001863343965,0.4485000622605686,0.14227610125652154,-2.406487408229166,-0.9125514447878496,1.767860359964197,2.187712422330569,-0.20826691155063606,-0.02398124738671427,0.9887397815729324,0.005693783043518616,False
165,8.299999999999441,0.1762665343133953,0.4263380848901706,0.1231247645579922,-2.4173777575309936,-0.8973922287304449,1.7374126437699742,2.1887789647898583,-0.21245438342975148,-0.03548899188789613,0.9998935730075706,0.004464707363539519,False
166,8.349999999999458,0.18070956475963174,0.4176222997225042,0.12697602147495501,-2.4123950572436836,-0.8798675986966108,1.7094655802976497,2.187008168769037,-0.214061634303962,-0.03463307805566222,1.0070650444384361,0.003967809066787916,False
167,8.399999999999475,0.18703436150451175,0.41448446667375627,0.14189409216720958,-2.4012339312816993,-0.883321362066652,1.6812434134433791,2.191585531274661,-0.20981782988942105,-0.02815094931971615,1.0131915741474802,0.003934882683611097,False
168,8.449999999999491,0.19208330674208277,0.4109972861187807,0.15767530121028248,-2.415196794530563,-0.8995462800275663,1.6673210367501528,2.1985959437925895,-0.21313440169625553,-0.024792670333055142,1.0153154526272465,0.0036787334142005276,False
169,8.499999999999508,0.19543435528368241,0.41382102090862644,0.172746718963941,-2.4257289940922564,-0.9613146876146799,1.6780748279835422,2.2074313332201196,-0.2072790766153586,-0.021550453936878405,1.0134309111250153,0.004124724620879119,False
170,8.549999999999525,0.19215470635528084,0.4279985653162973,0.1622125963963058,-2.425726415723757,-0.980557556312635,1.711026677519732,2.2351103691527623,-0.20419295712489297,-0.023904464343720636,1.004785167313202,0.004840661120206165,False
171,8.599999999999541,0.1821015650028268,0.4502687487884711,0.1273354748977239,-2.4157846314575626,-0.9636376644742312,1.7416001749916876,2.2668117179012315,-0.20613374920451677,-0.03624882916987919,0.9943693139283981,0.005249487386208685,False
172,8.649999999999558,0.17711780938914692,0.4624550132161676,0.0906012487193899,-2.4075020869916735,-0.9451985881011983,1.752307012788983,2.2876204411621446,-0.20831641632652897,-0.050593564012229406,0.9901597303687837,0.0050862610161766944,False
173,8.699999999999575,0.18192570026250868,0.45295903293633305,0.07816116573957683,-2.400536415404631,-0.9695474265925998,1.7575811672111352,2.2942621880940712,-0.19883839520602545,-0.05458565109302753,0.9947486395278239,0.005358321386184824,False
174,8.749999999999591,0.18557882461020483,0.4352634940276129,0.08376310813238613,-2.4162941850280055,-0.9829386242173788,1.784511367092223,2.2840285064856722,-0.19642721067029303,-0.04913781515923524,0.9954534668651361,0.005624890264490842,False
175,8.799999999999608,0.1818302801708964,0.4195735067774049,0.07834024528024283,-2.4251157248192103,-0.984253953387088,1.8304832968178106,2.2653107461866195,-0.19327790726555474,-0.04651011740412589,0.9934093915732,0.006108991077810759,False
176,8.849999999999625,0.17799571502975867,0.3941118196576843,0.05384835533646309,-2.4308832890326926,-0.9851722095520288,1.8677751924702386,2.26070885581598,-0.18700281643826697,-0.052353497193016144,0.9972476744511719,0.006127167760081844,False
177,8.899999999999642,0.17316313341603679,0.3827044588903688,0.022621118480351372,-2.4417546267562513,-0.979031859481014,1.9062577733159098,2.2510470755879526,-0.1877844238761264,-0.062331227781547205,0.996375121051115,0.0058310902805885296,False
178,8.949999999999658,0.1704643989459624,0.3763300069198164,0.00972812676282116,-2.433553781581711,-1.0060739465203317,1.9505088604151208,2.23298466459182,-0.17530025656315343,-0.0635961084351051,0.9958747832206487,0.006831576189964019,False
179,8.999999999999675,0.17000586238427562,0.3469937716327345,0.015629253868185394,-2.4503056879176093,-1.0262798475304025,1.9904773783455665,2.213774748552264,-0.16866648223501252,-0.05642951650297985,0.9997508705371698,0.007283565120994693,False
180,9.049999999999692,0.16715081655309483,0.306465248482909,0.015507064386611492,-2.4905336827686253,-1.023429429982025,2.017408565541601,2.198037426492204,-0.17674570725277708,-0.05466869730536847,1.0040240679269115,0.006254059332672757,False
181,9.099999999999708,0.15741818995503443,0.2901776691398638,-0.01289223748252502,-2.512392277852827,-1.0333091436069766,2.026314057643917,2.1976562290049673,-0.18412058898501038,-0.07010722413254156,1.006452326632951,0.005062547144039777,False
182,9.149999999999725,0.15190272957766524,0.28118195504363236,-0.030121414676777203,-2.518254908508177,-1.0948148725921283,2.0313329131630744,2.2314299909182322,-0.17869317126695047,-0.08299123082534618,1.011038930629957,0.004655736376433436,False
183,9.199999999999742,0.15022660644280975,0.26722582243205667,-0.02064574198249681,-2.5577350700558945,-1.1092921941522003,2.0291680057869788,2.266182812214616,-0.192311311642198,-0.08298502718189814,1.009223403561901,0.004051132234609264,False
184,9.249999999999758,0.150432786446109,0.2552177261115789,-0.011604394256683645,-2.5865151645744677,-1.1345196716810912,2.007519225156949,2.2693044368684516,-0.20315293347365726,-0.08514782539494696,1.0108328943350862,0.0034039763447169706,False
185,9.299999999999775,0.14975871681853295,0.24870184681408433,-0.00685394214546877,-2.615199126021438,-1.146487528856888,1.9753804152087413,2.2506910745507005,-0.2166540904356605,-0.09118369807880096,1.012483023366287,0.00267966286168179,False
186,9.349999999999792,0.1412837203675485,0.26367359327701423,-0.025118529029508344,-2.6052149967928098,-1.1433629720778473,1.9475466382609115,2.2352007074394495,-0.2210705165970906,-0.10462471586229517,1.0135038432330636,0.0022652434787134978,False
187,9.399999999999809,0.1369328400501508,0.2756112906281976,-0.030058195621043764,-2.578879336339323,-1.1525630877502906,1.9257676224813953,2.2174187205856652,-0.21210907992925565,-0.11156243616251268,1.0172889523362572,0.0022934980366564853,False
188,9.449999999999825,0.14018644340618208,0.2755275592450422,-0.01006722723841934,-2.586004157017102,-1.1513740367390504,1.8938462480456313,2.18255766179396,-0.215540199775986,-0.1076328031103172,1.0199055262919081,0.0021871814071559273,False
189,9.499999999999842,0.14523823237543687,0.28172081576079916,0.010456022562807673,-2.575524579078986,-1.1853064676438867,1.8666349412901067,2.1687250754334944,-0.2073619643382624,-0.10275674945738768,1.024004827237539,0.002379233812269849,False
190,9.549999999999859,0.1456561523642957,0.3042404176880137,0.02776882663879013,-2.5765012749765743,-1.2016820786342237,1.869280102031091,2.1636886173226113,-0.20736468275077266,-0.09672819763360017,1.0165635392529646,0.002752937119599588,False
191,9.599999999999875,0.1454782842984875,0.3164397815397459,0.04195002047146526,-2.5804231568779494,-1.1824171703282744,1.873119668644161,2.1671340417987106,-0.2140934620083291,-0.09054648953460556,1.0094715952813118,0.0028974779306692885,False
192,9.649999999999892,0.14103694381701093,0.3265003934942884,0.04066375635218294,-2.5714823495506005,-1.1423346814225224,1.8829483253817525,2.191787844915881,-0.21820302243112583,-0.08884651579524665,1.0048783809568578,0.0029453734984919125,False
193,9.699999999999909,0.13547916897751625,0.3346287416968912,0.03835482374358709,-2.5567253096881637,-1.153038181525175,1.9164774033452352,2.2024030364609377,-0.20984584501687295,-0.08614114425210954,0.9998957598793109,0.0035831183770754903,False
194,9.749999999999925,0.12733625846362123,0.33384347330824804,0.021694530592443483,-2.571874942902244,-1.165871761125397,1.9518490719200168,2.1977667904324427,-0.21376914809642306,-0.09143100003726216,0.9942390959950241,0.0035200044058432134,False
195,9.799999999999942,0.12191284230695623,0.32146354274200156,0.004701736811812752,-2.5735686228832546,-1.1958155460965996,1.9808602199925314,2.2071451930070785,-0.20814760802394253,-0.09686984304962763,0.9955349451213181,0.0035898281463584915,False
196,9.849999999999959,0.11620045883682176,0.31276501788057415,-0.02068790833431238,-2.587142468484153,-1.1993938529389032,2.0036988135104195,2.2202191628217385,-0.21226198266073068,-0.10590928128643988,0.9949577333546811,0.0031893684933802387,False
197,9.899999999999975,0.11381627745022567,0.30037119909994586,-0.03351151027551879,-2.6232161127752907,-1.200397542762399,2.025202895397675,2.2197355238053778,-0.22788027905418276,-0.11023436960439542,0.9911964518863402,0.002603376861522813,False
198,9.949999999999992,0.1122035864157063,0.29035806083964866,-0.044562279897980756,-2.6517914965689857,-1.244205791932064,2.0377361618173775,2.2203310776165672,-0.23548282331076278,-0.11527858146338671,0.9901050943571794,0.0022735839781926614,False
199,10.000000000000009,0.1079053387947809,0.2787635497586933,-0.052790469009839636,-2.690639612096944,-1.2484444225827513,2.055524601266361,2.2122121867526325,-0.2522545679737208,-0.11838336628661483,0.9864579153855058,0.0018109968999530717,True
